0.000,4.96
0.002,4.96
0.004,4.96
0.005,4.96
0.007,4.97
0.009,4.97
0.011,4.97
0.020,4.96
0.032,4.94
0.046,4.97
0.058,4.97
0.070,4.95
0.082,4.95
0.095,4.98
0.108,4.98
0.120,4.96
0.133,4.96
0.145,4.98
0.157,4.98
0.171,4.96
0.183,4.96
0.195,4.97
0.207,4.98
0.220,4.96
0.232,4.95
0.245,4.97
0.258,4.98
0.270,4.95
0.282,4.95
0.294,4.87
0.308,4.79
0.320,4.71
0.332,4.63
0.345,4.57
0.357,4.52
0.370,4.44
0.382,4.36
0.395,4.32
0.407,4.26
0.419,4.19
0.432,4.13
0.445,4.08
0.457,4.03
0.470,3.97
0.482,3.91
0.494,3.87
0.507,3.82
0.520,3.76
0.532,3.71
0.544,3.67
0.557,3.63
0.570,3.57
0.582,3.52
0.594,3.49
0.607,3.45
0.619,3.40
0.631,3.35
0.645,3.32
0.657,3.29
0.669,3.24
0.681,3.20
0.694,3.17
0.707,3.13
0.719,3.09
0.732,3.05
0.744,3.02
0.756,2.99
0.770,2.95
0.782,2.91
0.794,2.88
0.806,2.85
0.819,2.82
0.831,2.78
0.844,2.76
0.857,2.73
0.869,2.69
0.881,2.65
0.893,2.63
0.907,2.61
0.919,2.57
0.931,2.54
0.944,2.52
0.956,2.50
0.969,2.46
0.982,2.43
0.994,2.41
1.006,2.39
1.018,2.36
1.031,2.33
1.044,2.31
1.056,2.29
1.069,2.26
1.081,2.23
1.093,2.21
1.106,2.19
1.119,2.17
1.131,2.14
1.143,2.12
1.156,2.11
1.169,2.08
1.181,2.05
1.193,2.04
1.206,2.02
1.218,2.00
1.230,1.97
1.244,1.96
1.256,1.94
1.268,1.92
1.281,1.89
1.293,1.88
1.306,1.86
1.318,1.84
1.331,1.82
1.343,1.81
1.355,1.79
1.369,1.77
1.381,1.75
1.393,1.74
1.405,1.73
1.418,1.70
1.430,1.68
1.443,1.67
1.456,1.66
1.468,1.64
1.480,1.62
1.492,1.60
1.506,1.60
1.518,1.58
1.530,1.56
1.543,1.55
1.555,1.54
1.568,1.52
1.581,1.50
1.593,1.49
1.605,1.49
1.617,1.47
1.630,1.45
1.643,1.44
1.655,1.43
1.668,1.41
1.680,1.40
1.692,1.39
1.705,1.38
1.718,1.36
1.730,1.34
1.742,1.34
1.755,1.33
1.768,1.31
1.780,1.30
1.793,1.29
1.805,1.29
1.817,1.27
1.829,1.25
1.843,1.24
1.855,1.24
1.867,1.22
1.880,1.21
1.892,1.20
1.905,1.20
1.917,1.18
1.930,1.16
1.942,1.16
1.954,1.16
1.968,1.14
1.980,1.12
1.992,1.12
2.004,1.12
2.017,1.10
2.029,1.09
2.042,1.09
2.055,1.09
2.067,1.07
2.079,1.06
2.092,1.06
2.105,1.06
2.117,1.04
2.129,1.02
2.142,1.02
2.154,1.02
2.167,1.00
2.180,0.99
2.192,0.99
2.204,0.99
2.216,0.97
2.229,0.96
2.242,0.96
2.254,0.95
2.267,0.94
2.279,0.93
2.291,0.93
2.305,0.92
2.317,0.91
2.329,0.90
2.341,0.90
2.354,0.89
2.367,0.88
2.379,0.87
2.392,0.87
2.404,0.87
2.416,0.86
2.428,0.85
2.442,0.85
2.454,0.85
2.466,0.83
2.479,0.82
2.491,0.82
2.504,0.82
2.516,0.81
2.529,0.80
2.541,0.80
2.553,0.80
2.567,0.79
2.579,0.78
2.591,0.78
2.604,0.78
2.616,0.76
2.628,0.76
2.641,0.76
2.654,0.76
2.666,0.74
2.678,0.74
2.691,0.74
2.704,0.74
2.716,0.72
2.728,0.71
2.741,0.72
2.753,0.71
2.766,0.70
2.779,0.69
2.791,0.70
2.803,0.70
2.816,0.68
2.828,0.68
2.841,0.68
2.853,0.68
2.866,0.67
2.878,0.66
2.890,0.67
2.904,0.66
2.916,0.65
2.928,0.65
2.940,0.65
2.953,0.65
2.966,0.64
2.978,0.64
2.991,0.64
3.003,0.64
3.015,0.63
3.027,0.62
3.041,0.63
3.053,0.63
3.065,0.61
3.078,0.61
3.090,0.61
3.103,0.61
3.116,0.60
3.128,0.59
3.140,0.60
3.152,0.60
3.166,0.59
3.178,0.58
3.190,0.58
3.203,0.59
3.215,0.58
3.227,0.57
3.240,0.57
3.253,0.57
3.265,0.56
3.277,0.56
3.290,0.56
3.303,0.56
3.315,0.55
3.328,0.54
3.340,0.54
3.352,0.55
3.365,0.53
3.378,0.53
3.390,0.53
3.402,0.53
3.415,0.52
3.427,0.52
3.440,0.52
3.452,0.52
3.465,0.51
3.477,0.51
3.489,0.51
3.503,0.51
3.515,0.50
3.527,0.49
3.539,0.50
3.552,0.50
3.565,0.49
3.577,0.48
3.590,0.49
3.602,0.49
3.614,0.48
3.627,0.48
3.640,0.48
3.652,0.48
3.664,0.47
3.677,0.46
3.689,0.47
3.702,0.47
3.715,0.46
3.727,0.45
3.739,0.46
3.751,0.46
3.765,0.45
3.777,0.44
3.789,0.45
3.802,0.45
3.814,0.44
3.826,0.43
3.840,0.44
3.852,0.44
3.864,0.43
3.876,0.43
3.889,0.43
3.902,0.43
3.914,0.43
3.927,0.42
3.939,0.43
3.951,0.43
3.964,0.42
3.977,0.41
3.989,0.42
4.001,0.42
4.014,0.42
4.026,0.41
4.039,0.41
4.051,0.41
4.064,0.40
4.076,0.40
4.088,0.41
4.102,0.41
4.114,0.40
4.126,0.40
4.139,0.40
4.151,0.40
4.164,0.39
4.176,0.39
4.189,0.39
4.201,0.40
4.213,0.39
4.226,0.38
4.239,0.39
4.251,0.39
4.263,0.38
4.276,0.38
4.288,0.38
4.301,0.38
4.314,0.38
4.326,0.37
4.338,0.38
4.350,0.38
4.364,0.37
4.376,0.36
4.388,0.37
4.401,0.37
4.413,0.36
4.425,0.36
4.439,0.37
4.451,0.37
4.463,0.36
4.475,0.35
4.488,0.36
4.501,0.36
4.513,0.35
4.526,0.35
4.538,0.36
4.550,0.35
4.563,0.35
4.576,0.34
4.588,0.35
4.600,0.35
4.613,0.34
4.625,0.34
4.638,0.35
4.651,0.35
4.663,0.34
4.675,0.33
4.687,0.34
4.701,0.34
4.713,0.33
4.725,0.33
4.738,0.34
4.750,0.34
4.763,0.33
4.775,0.32
4.788,0.33
4.800,0.33
4.812,0.33
4.825,0.32
4.838,0.32
4.850,0.33
4.862,0.32
4.875,0.31
4.887,0.32
4.900,0.32
4.913,0.31
4.925,0.31
4.937,0.31
4.950,0.32
4.963,0.31
4.975,0.30
4.987,0.31
5.000,0.31
5.012,0.31
5.024,0.30
5.038,0.30
5.050,0.31
5.062,0.30
5.074,0.30
5.087,0.30
5.100,0.30
5.112,0.30
5.125,0.29
5.137,0.30
5.149,0.30
5.163,0.29
5.175,0.29
5.187,0.30
5.199,0.30
5.212,0.29
5.224,0.29
5.237,0.29
5.250,0.29
5.262,0.29
5.274,0.28
5.286,0.29
5.300,0.29
5.312,0.28
5.324,0.27
5.337,0.28
5.349,0.28
5.362,0.28
5.374,0.27
5.387,0.28
5.399,0.28
5.411,0.27
5.424,0.27
5.437,0.27
5.449,0.28
5.462,0.27
5.474,0.27
5.486,0.27
5.499,0.28
5.512,0.27
5.524,0.26
5.536,0.27
5.549,0.27
5.562,0.26
5.574,0.26
5.586,0.27
5.599,0.27
5.611,0.26
5.623,0.25
5.637,0.26
5.649,0.27
5.661,0.26
5.673,0.25
5.686,0.26
5.699,0.26
5.711,0.26
5.724,0.25
5.736,0.26
5.748,0.26
5.762,0.25
5.774,0.24
5.786,0.25
5.798,0.26
5.811,0.24
5.823,0.24
5.836,0.25
5.849,0.25
5.861,0.24
5.873,0.24
5.885,0.25
5.899,0.25
5.911,0.24
5.923,0.24
5.936,0.24
5.948,0.25
5.961,0.24
5.974,0.23
5.986,0.24
5.998,0.24
6.010,0.23
6.023,0.23
6.036,0.23
6.048,0.24
6.061,0.23
6.073,0.23
6.085,0.23
6.098,0.24
6.111,0.23
6.123,0.22
6.135,0.23
6.148,0.23
6.161,0.23
6.173,0.22
6.185,0.23
6.198,0.23
6.210,0.22
6.222,0.22
6.236,0.22
6.248,0.23
6.260,0.22
6.273,0.22
6.285,0.22
6.298,0.23
6.310,0.22
6.323,0.22
6.335,0.22
6.347,0.22
6.361,0.22
6.373,0.21
6.385,0.22
6.397,0.22
6.410,0.22
6.422,0.21
6.435,0.22
6.448,0.22
6.460,0.22
6.472,0.21
6.484,0.22
6.498,0.22
6.510,0.21
6.522,0.21
6.535,0.22
6.547,0.22
6.560,0.21
6.573,0.21
6.585,0.22
6.597,0.22
6.609,0.21
6.622,0.21
6.635,0.21
6.647,0.22
6.660,0.21
6.672,0.21
6.684,0.21
6.697,0.21
6.710,0.21
6.722,0.21
6.734,0.21
6.747,0.21
6.760,0.21
6.772,0.20
6.785,0.21
6.797,0.21
6.809,0.21
6.821,0.20
6.835,0.21
6.847,0.21
6.859,0.21
6.872,0.20
6.884,0.21
6.897,0.21
6.909,0.20
6.922,0.20
6.934,0.21
6.946,0.21
6.960,0.20
6.972,0.20
6.984,0.21
6.996,0.21
7.009,0.20
7.021,0.20
7.034,0.20
7.047,0.21
7.059,0.20
7.071,0.20
7.084,0.20
7.097,0.21
7.109,0.20
7.121,0.20
7.134,0.20
7.146,0.20
7.159,0.20
7.172,0.19
7.184,0.20
7.196,0.20
7.208,0.20
7.221,0.19
7.234,0.20
7.246,0.20
7.259,0.19
7.271,0.18
7.283,0.19
7.297,0.19
7.309,0.19
7.321,0.18
7.333,0.18
7.346,0.18
7.359,0.17
7.371,0.16
7.384,0.17
7.396,0.17
7.408,0.16
7.420,0.15
7.434,0.16
7.446,0.17
7.458,0.16
7.471,0.16
7.483,0.16
7.496,0.17
7.508,0.17
7.521,0.16
7.533,0.17
7.545,0.18
7.559,0.17
7.571,0.16
7.583,0.17
7.596,0.17
7.608,0.16
7.620,0.16
7.633,0.16
7.646,0.16
7.658,0.16
7.670,0.15
7.683,0.15
7.696,0.16
7.708,0.16
7.720,0.15
7.733,0.15
7.745,0.16
7.758,0.15
7.771,0.14
7.783,0.14
7.795,0.15
7.808,0.14
7.820,0.13
7.833,0.14
7.845,0.14
7.858,0.13
7.870,0.13
7.882,0.13
7.896,0.14
7.908,0.13
7.920,0.13
7.932,0.13
7.945,0.13
7.958,0.13
7.970,0.12
7.983,0.13
7.995,0.13
8.007,0.13
8.019,0.13
8.033,0.13
8.045,0.14
8.057,0.13
8.070,0.13
8.082,0.13
8.095,0.14
8.108,0.13
8.120,0.13
8.132,0.13
8.144,0.14
8.158,0.14
8.170,0.13
8.182,0.14
8.195,0.16
8.207,0.15
8.219,0.16
8.232,0.16
8.245,0.17
8.257,0.17
8.269,0.16
8.282,0.17
8.295,0.18
8.307,0.18
8.320,0.17
8.332,0.18
8.344,0.18
8.357,0.18
8.370,0.18
8.382,0.18
8.394,0.18
8.407,0.18
8.419,0.17
8.432,0.18
8.444,0.18
8.457,0.18
8.469,0.17
8.481,0.18
8.495,0.18
8.507,0.18
8.519,0.17
8.531,0.18
8.544,0.18
8.557,0.18
8.569,0.17
8.582,0.18
8.594,0.18
8.606,0.17
8.619,0.17
8.632,0.17
8.644,0.18
8.656,0.17
8.669,0.16
8.681,0.17
8.694,0.17
8.707,0.17
8.719,0.16
8.731,0.17
8.743,0.17
8.757,0.16
8.769,0.16
8.781,0.16
8.794,0.17
8.806,0.16
8.818,0.15
8.832,0.15
8.844,0.16
8.856,0.15
8.868,0.14
8.881,0.15
8.894,0.15
8.906,0.15
8.919,0.14
8.931,0.14
8.943,0.15
8.956,0.14
8.969,0.13
8.981,0.13
8.993,0.13
9.006,0.12
9.018,0.11
9.031,0.11
9.043,0.11
9.056,0.10
9.068,0.09
9.080,0.09
9.094,0.09
9.106,0.08
9.118,0.08
9.131,0.08
9.143,0.08
9.156,0.08
9.168,0.08
9.181,0.08
9.193,0.08
9.205,0.08
9.218,0.07
9.231,0.07
9.243,0.08
9.255,0.08
9.268,0.07
9.280,0.08
9.293,0.08
9.306,0.09
9.318,0.09
9.330,0.10
9.342,0.12
9.356,0.12
9.368,0.13
9.380,0.13
9.393,0.14
9.405,0.15
9.417,0.14
9.431,0.15
9.443,0.16
9.455,0.16
9.467,0.15
9.480,0.16
9.493,0.16
9.505,0.16
9.518,0.16
9.530,0.16
9.542,0.17
9.555,0.17
9.568,0.16
9.580,0.17
9.592,0.17
9.605,0.17
9.617,0.17
9.630,0.17
9.643,0.18
9.655,0.18
9.667,0.17
9.679,0.17
9.693,0.18
9.705,0.17
9.717,0.17
9.730,0.17
9.742,0.18
9.755,0.17
9.767,0.17
9.780,0.17
9.792,0.17
9.804,0.17
9.817,0.17
9.830,0.17
9.842,0.17
9.854,0.17
9.867,
