0.000,4.93
0.002,4.94
0.004,4.94
0.005,4.94
0.007,4.95
0.009,4.94
0.011,4.93
0.020,4.94
0.032,4.93
0.046,4.93
0.058,4.94
0.070,4.94
0.082,4.93
0.095,4.93
0.108,4.94
0.120,4.94
0.133,4.93
0.145,4.93
0.157,4.94
0.171,4.94
0.183,4.93
0.195,4.93
0.207,4.94
0.220,4.94
0.232,4.92
0.245,4.92
0.258,4.94
0.270,4.94
0.282,4.92
0.294,4.93
0.308,4.94
0.320,4.93
0.332,4.92
0.345,4.92
0.357,4.94
0.370,4.94
0.382,4.91
0.395,4.92
0.407,4.85
0.419,4.76
0.432,4.68
0.445,4.60
0.457,4.53
0.470,4.46
0.482,4.38
0.494,4.31
0.507,4.26
0.520,4.19
0.532,4.12
0.544,4.06
0.557,4.00
0.570,3.95
0.582,3.88
0.594,3.83
0.607,3.78
0.619,3.72
0.631,3.67
0.645,3.61
0.657,3.57
0.669,3.52
0.681,3.47
0.694,3.42
0.707,3.38
0.719,3.33
0.732,3.28
0.744,3.24
0.756,3.21
0.770,3.16
0.782,3.11
0.794,3.07
0.806,3.04
0.819,3.01
0.831,2.96
0.844,2.92
0.857,2.90
0.869,2.86
0.881,2.82
0.893,2.79
0.907,2.76
0.919,2.72
0.931,2.68
0.944,2.65
0.956,2.62
0.969,2.59
0.982,2.56
0.994,2.53
1.006,2.50
1.018,2.47
1.031,2.43
1.044,2.40
1.056,2.39
1.069,2.36
1.081,2.32
1.093,2.30
1.106,2.28
1.119,2.25
1.131,2.22
1.143,2.19
1.156,2.18
1.169,2.16
1.181,2.13
1.193,2.10
1.206,2.09
1.218,2.06
1.230,2.03
1.244,2.01
1.256,2.00
1.268,1.97
1.281,1.95
1.293,1.93
1.306,1.92
1.318,1.89
1.331,1.86
1.343,1.85
1.355,1.83
1.369,1.81
1.381,1.78
1.393,1.77
1.405,1.76
1.418,1.74
1.430,1.71
1.443,1.70
1.456,1.69
1.468,1.67
1.480,1.64
1.492,1.63
1.506,1.62
1.518,1.60
1.530,1.58
1.543,1.56
1.555,1.55
1.568,1.54
