9.459,1.1,
9.472,1.1,
9.484,1.1,
9.497,1.1,
9.509,1.1,
9.522,1.1,
9.534,1.1,
9.546,1.09,
9.56,1.09,
9.572,1.09,
9.584,1.09,
9.596,1.09,
9.609,1.09,
9.621,1.09,
9.634,1.08,
9.647,1.09,
9.659,1.08,
9.671,1.08,
9.683,1.08,
9.697,1.08,
9.709,1.07,
9.721,1.07,
9.734,1.07,
9.746,1.07,
9.759,1.07,
9.772,1.07,
9.784,1.06,
9.796,1.06,
9.808,1.06,
9.821,1.06,
9.834,1.06,
9.846,1.06,
9.859,1.05,
9.871,1.05,
9.883,1.05,
9.896,1.05,
9.909,1.05,
9.921,1.04,
9.933,1.05,
9.946,1.04,
9.959,1.04,
9.971,1.04,
9.984,1.04,
9.996,1.03,
10.008,1.03,
10.021,1.03,
10.036,1.03,
10.049,1.03,
10.062,1.02,
10.076,1.02,
10.09,1.02,
10.103,1.02,
10.117,1.02,
10.13,1.01,
10.143,1.01,
10.158,1.01,
10.171,1.01,
10.184,1.01,
10.198,1.01,
10.211,1.01,
10.225,1.01,
10.238,1,
10.252,1,
10.265,1,
10.278,1,
10.293,1,
10.306,0.99,
10.319,0.99,
10.333,0.99,
10.346,0.99,
10.36,0.99,
10.374,0.99,
10.387,0.98,
10.4,0.98,
10.414,0.98,
10.428,0.98,
10.441,0.98,
10.455,0.98,
10.468,0.97,
10.481,0.97,
10.496,0.97,
10.509,0.97,
10.522,0.96,
10.535,0.96,
10.549,0.97,
10.563,0.96,
10.576,0.96,
10.59,0.96,
10.603,0.96,
10.616,0.95,
10.631,0.95,
10.644,0.95,
10.657,0.95,
10.671,0.95,
10.684,0.95,
10.698,0.94,
10.712,0.94,
10.725,0.94,
10.738,0.94,
10.752,0.94,
10.766,0.94,
10.779,0.93,
10.792,0.93,
10.806,0.93,
10.819,0.93,
10.833,0.93,
10.847,0.92,
10.86,0.92,
10.873,0.92,
10.887,0.92,
10.901,0.92,
10.914,0.92,
10.928,0.92,
10.941,0.92,
10.955,0.91,
10.969,0.91,
10.982,0.91,
10.995,0.91,
11.009,0.91,
11.023,0.91,
11.036,0.91,
11.049,0.9,
11.063,0.9,
11.076,0.9,
11.09,0.9,
11.104,0.9,
11.117,0.9,
11.13,0.9,
11.144,0.9,
11.158,0.89,
11.171,0.89,
11.185,0.89,
11.198,0.89,
11.211,0.89,
11.226,0.89,
11.239,0.89,
11.252,0.88,
11.266,0.88,
11.279,0.88,
11.293,0.88,
11.307,0.88,
11.32,0.87,
11.333,0.87,
11.346,0.87,
11.361,0.87,
11.374,0.87,
11.387,0.87,
11.401,0.87,
11.414,0.87,
11.428,0.87,
11.442,0.87,
11.455,0.86,
11.468,0.86,
11.482,0.86,
11.496,0.86,
11.509,0.86,
11.523,0.86,
11.536,0.86,
11.549,0.85,
11.564,0.85,
11.577,0.85,
11.59,0.85,
11.603,0.85,
11.617,0.85,
11.631,0.84,
11.644,0.84,
11.658,0.85,
11.671,0.84,
11.684,0.84,
11.699,0.84,
11.712,0.84,
11.725,0.84,
11.739,0.83,
11.752,0.83,
11.766,0.83,
11.78,0.83,
11.793,0.83,
11.806,0.83,
11.821,0.83,
11.834,0.82,
11.847,0.82,
11.86,0.82,
11.874,0.82,
11.888,0.82,
